UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
1116,46068,"Eugene, OR",13-03-2020,well everyone grocery store work anticipating shit storm news covid highlight morning banter include fucked shit getting crazy coronavirus covid,Extremely Negative
1117,46069,somewhere on the planet,13-03-2020,last time saw supermarket empty gaza wasnt coronavirus maybe american able relate life blockade like cant find basic necessity family,Positive
1118,46070,South Carolina ? Alabama,13-03-2020,really wan na get something doomsday food stashbut im trying save coronaviruspandemic covid panic,Positive
1119,46071,,13-03-2020,meijer store michigan store insane right good luck havent stocked yet coronavirus covid grocery,Positive
1120,46072,,13-03-2020,watch minute video tiny habit handwashing youll find resource well,Positive
1121,46073,"Nairobi, Kenya",13-03-2020,commodity price shoot public gathering cancelled let brace self fot tough economic time ahead coronaviruskenya coronavirusupdate covid,Negative
1122,46074,,13-03-2020,went supermarket week locked apartment see kid playing park people jogging maybe clear ne dovete sta casa cci vostra covid coronarvirusitalia,Negative
1123,46075,,13-03-2020,photo local grocery store shelveswhere package bottled water used covid coronaviruspandemic lolcoronapocalypse savemart,Extremely Positive
1124,46076,Beirut,13-03-2020,cryptocurrencies see billion wiped value hour bitcoin plunge bakarainvest covid,Positive
1125,46077,,13-03-2020,tweet circulated last night elderly couple sitting outside grocery store fearful cv go different amp far risky ask someone like need grocery run help grocery pickup account coronavirus news,Neutral
1126,46078,"Ottawa, Canada",13-03-2020,bank canada lower overnight rate target ¾ percent,Negative
1127,46079,"Malibu, CA",13-03-2020,started weight loss challenge workhwvr wevery grocery store ransacked dont think ill problem losing weight thanks covid,Negative
1128,46080,Myrtle Beach South Carolina,13-03-2020,weve question recently customer concerned shopping public beach automotive would like remind customer ability complete entire purchase transaction online home delivery available coronavirus covid weareheretohelp,Positive
1129,46081,natural de Granada??,13-03-2020,would like express sincere gratitude full support moment coronapocolypse work healthcare professional working tirelessly stem spread covid law enforcement agency supermarket amp pharmacy worker thread,Extremely Positive
1130,46082,"Boston, MA",13-03-2020,please get store today water toilet paper meat rice pretty much gone price rising even cheapest stuff stay safe everyone covid coronaoutbreak coronavirus coronavirusupdate,Extremely Positive
1131,46083,"Lincoln, UK",13-03-2020,much alcohol local supermarket also gone along meat lead think british public planning combat covid bbqs getting pissed garden coronaoutbreak,Extremely Negative
1132,46084,,13-03-2020,another reminder covid hit indie bookstore online shopping wonderful staff help pick something wonderful kid may staying home starting bay area list thread please add start local list,Extremely Positive
1133,46085,,13-03-2020,thelastleg isitok stock piling causing food industry great burden order sky rocket struggling cope demand ever decreasing workforce due covid foodwaste,Negative
1134,46086,"Lenape land, Newark, DE, USA",13-03-2020,trumpet player parking lot grocery store stopped today get supply parent neighbor good gave littlethings covid bekind,Positive
1135,46087,United States,13-03-2020,coronavirus preparation stockup,Neutral
1136,46088,"Graz, Austria",13-03-2020,five time many people local supermarket usual time week peaceful though shortage food stuff covid,Positive
1137,46089,,13-03-2020,necessary stock nonperishables start rationing food eating one meal day eating every day help coronapocalypse coronavirus covid rationing food shortage,Neutral
1138,46090,"Portland, Oregon",13-03-2020,check elderly vulnerable neighbour see need anything shop pharmacy need pet walking okay ability access order shopping online show alone people care,Extremely Positive
1139,46091,UK,13-03-2020,coronaviruspandemic u retailworkers like today store toilet roll gone good luck fellow retail work going coronavirus fridaytheth,Extremely Positive
1140,46092,In service to others?San Diego,13-03-2020,panic begets panic let sure check well neighbor covid coronavirus toiletpaper food panic staysafe,Negative
1141,46093,Ohio,13-03-2020,visiting grocery store im convinced extreme couponers hoarder sitting home laughing u covid,Extremely Positive
1142,46094,"Atlanta, GA",13-03-2020,covid way however flight price lovely,Positive
1143,46095,"City of London, London",13-03-2020,people clearing shelf supermarket hope truly afford stuff buying sensible make sure bank account survive covid,Extremely Positive
1144,46096,Here and there,13-03-2020,im going grocery shopping tomorrow leaving house week dont know end refuse panic im going take seriously covid hopefully find toilet paper everywhere people selling roll online,Negative
1145,46097,,13-03-2020,everything support customer say president health hygiene amp specialty curt begle playing pivotal role meeting current consumer demand coronavirus prevention covid coronaoutbreak,Positive
1146,46098,Midtown Toronto,13-03-2020,seriously concerned went grocery storeso much staying calm coronaviruspandemic covid,Positive
1147,46099,The Queen of California,13-03-2020,let record show spite coronavirus fear still enjoy picking beautiful shoe online putting shopping cart buying,Positive
1148,46100,"Berlin, Germany",13-03-2020,know shit gone crazy people stocking run potato supermarket know indian joined party indian store run maggi covid,Negative
1149,46101,"Los Angeles, CA",13-03-2020,went grocery store panicked bought fresh watermelon covid,Negative
1150,46102,Canada,13-03-2020,big rock brewery number one priority health safety wellbeing employee customer contain spread covid temporarily suspend service yyc taproom retail store thank understanding,Extremely Positive
1151,46103,Kenya,13-03-2020,dont walk supermarket buy roll tissue paper packet maize flour dozen long life milk hand sanitizers like exist considerate coronavirusinkenya covid,Extremely Positive
1152,46104,"Los Angeles, CA",13-03-2020,youre store stocking say thank cashier staff appreciated begin still working panic get food also one feel pain closure bekind coronavirus covid,Negative
1153,46105,"St. John's, Newfoundland",13-03-2020,worried toilet paper left get grocery store long kid keep delivering flyer door ill ok covid,Negative
1154,46106,"Miami, FL",13-03-2020,covid lead people buy thing online leading rapid adoption online shopping probably permanent learning digitalmarketing skill become even essential interesting article subject,Positive
1155,46107,"Kitty Hawk, NC",13-03-2020,little sketch inspired insane climate retail lately light panic shopping people crazy stuff store work attoilet paper madness corona coronavirus,Extremely Negative
1156,46108,United States,13-03-2020,whats toiletpaper shortage asking damn self coronavirus ronavirus,Negative
1157,46109,,13-03-2020,work grocery store worked hour day yesterday currently working hour today call quits hour today enjoy day tomorrow go help coronavirus vote help decide,Extremely Positive
1158,46110,L.A. ,13-03-2020,toilet paper went grocery store cdc recommends holding week covid coronaoutbreak,Negative
1159,46111,,13-03-2020,trillion bail stock market pregaming bail oil amp fracking company yet trump administration proceed kick people food stamp despite coronavirus medicareall socialismfortherich notmeus bernie,Neutral
1160,46112,,13-03-2020,grocery store toilet paper worry amazon roll charmin bad want coronavirus covid pricegouging,Extremely Negative
1161,46113,"Austin, TX, USA",13-03-2020,braved wild grocery store weekend run location already bleach paper product cleaning good folx great attitude laughing even long long line covid thankagrocer austinproud,Extremely Positive
1162,46114,"Tulsa, OK",13-03-2020,willds comcast saw article att suspending course prof data cap b secretly raise price start covid coronaviruspandemic coronapocalypse,Neutral
1163,46115,"Almería, Spain",13-03-2020,wealthy people madrid evacuating city headed south east holiday home en masse one supermarket emptying covid,Positive
1164,46116,"Montréal, Québec",13-03-2020,thing almost tax its crazy pharmacy bought long time ago special notsure price covid,Positive
1165,46117,,13-03-2020,grocery store weekend take moment say thank store employee encounter people working extended hour likely seen worst humanity contact hundredsthousands people bekind covid,Negative
